userId,movieId
43,49286
43,455
43,2694
43,2114
43,158
43,4979
43,49274
43,6593
43,2657
43,1911
43,2501
43,1377
43,2622
43,2291
43,588
43,4018
43,8366
43,5418
43,5283
43,2
43,52722
43,2798
43,46530
43,1380
43,7147
43,2804
43,4025
43,5481
43,4896
43,480
43,3210
43,1032
43,5349
43,48412
43,2485
43,2145
43,1059
43,6383
43,3440
43,596
43,524
43,40819
43,44004
43,801
43,7293
43,520
43,1097
43,4270
43,3624
43,2081
43,37384
43,1517
43,3988
43,2959
43,5502
43,333
43,919
43,3617
43,2167
43,6297
43,1073
43,539
43,2054
43,34162
43,1562
43,355
43,216
43,2124
43,36525
43,648
43,2716
43,6377
43,724
43,2701
43,2144
43,364
43,48516
43,5459
43,5445
43,49824
43,39
43,8807
43,3594
43,2918
43,2633
43,4308
43,4310
43,3552
43,2355
43,260
43,1682
43,10
43,441
43,4306
43,47099
43,1210
43,45720
43,31685
43,49130
43,1347
43,4993
43,1035
43,4132
43,4718
43,780
43,1721
43,6539
43,5989
43,34336
43,362
43,45672
44,150
44,593
44,349
44,111
44,339
44,595
44,296
44,300
44,457
44,165
44,318
44,231
44,266
44,590
45,2483
46,5609
46,2916
46,440
46,33437
46,4963
46,2985
46,2836
46,8641
46,3120
46,4815
46,6333
46,6950
46,16
46,6040
46,4027
46,4040
46,1645
46,7293
46,2092
46,829
46,145
46,184
46,7360
46,3117
46,4306
46,1799
46,2617
46,737
46,1998
46,5152
46,383
46,1973
46,802
46,3686
46,34534
46,8874
46,3740
46,6373
46,5478
46,996
46,2761
46,5313
46,2918
46,37733
46,3052
46,1385
46,2700
46,27618
46,4213
46,512
46,3439
46,4002
46,5507
46,7173
46,1266
46,2429
46,2478
46,34323
46,6537
46,3905
46,4446
46,2355
46,457
46,5945
46,2797
46,4571
46,2334
46,5669
46,337
46,6365
46,778
46,1665
46,352
46,8361
46,2723
46,3448
46,592
46,4886
46,4654
46,4033
46,6502
46,4725
46,3809
46,1682
46,2858
46,2720
46,2288
46,173
46,8371
46,2710
46,7373
46,135
46,1681
46,2411
46,1200
46,4734
46,3081
46,3175
46,5679
46,5969
46,3979
46,2716
46,2476
46,1265
46,6870
46,2060
46,742
46,3255
46,3082
46,5574
46,4030
46,5219
46,3753
46,33164
46,231
46,6751
46,5146
46,3698
46,5419
46,1590
46,1573
46,3997
46,6731
46,2373
46,1291
46,329
46,4270
46,5463
46,3510
46,3882
46,1805
46,32587
46,2409
46,3791
46,5952
46,1597
46,2490
46,2683
46,2514
46,88
46,1210
46,6890
46,500
46,7449
46,153
46,47
46,2076
46,6
46,1499
46,8810
46,2719
46,3986
46,2335
46,1036
46,6323
46,4343
46,4630
46,5107
46,1454
46,4967
46,1584
46,2302
46,5944
46,1909
46,2841
46,2606
46,40614
46,6058
46,2506
46,3981
46,1064
46,6290
46,2735
46,6548
46,344
46,33834
46,839
46,5691
46,1876
46,1196
46,303
46,2548
46,25835
46,8815
46,2403
46,1608
46,6156
46,4744
46,3928
46,481
46,4448
46,1136
46,1954
46,3300
46,2986
46,4128
46,3623
46,7458
46,5459
46,4701
46,714
46,5464
46,6586
46,3864
46,2012
46,2908
46,1500
46,253
46,3253
46,3591
46,5438
46,4865
46,3264
46,36509
46,6534
46,29
46,2953
46,2141
46,4986
46,6187
46,36401
46,719
46,42011
46,4016
46,1259
46,223
46,1339
46,553
46,37720
46,653
46,1721
46,5673
46,2115
46,158
46,5418
46,1591
46,33085
46,3254
46,4720
46,1754
46,2137
46,2717
46,3440
46,3358
46,6764
46,31429
46,1580
46,4223
46,1240
46,2003
46,5212
46,3534
46,4774
46,1887
46,3508
46,5629
46,8870
46,788
46,1127
46,2174
46,4018
46,7318
46,6711
46,3826
46,188
46,6250
46,196
46,3477
46,5064
46,8640
46,6936
46,5060
46,5349
46,5956
46,7376
46,435
46,2313
46,31424
46,1027
46,2995
46,2808
46,69
46,3258
46,2997
46,40723
46,6754
46,2706
46,2421
46,3527
46,4623
46,292
46,8860
46,1391
46,7254
46,3555
46,1777
46,2291
46,3618
46,41566
46,2297
46,1488
46,21
46,6565
46,1866
46,2160
46,2393
46,4975
46,1779
46,6186
46,2273
46,2140
46,2004
46,2502
46,473
46,5128
46,1379
46,6664
46,1222
46,33004
46,3210
46,8528
46,5621
46,2456
46,551
46,1552
46,1215
46,33162
46,63
46,8746
46,2762
46,5267
46,2501
46,4993
46,1378
46,1409
46,3918
46,3034
46,1970
46,3114
46,3250
46,366
46,8529
46,296
46,2539
46,588
46,2423
46,1875
46,2470
46,1100
46,1387
46,2516
46,5785
46,507
46,27434
46,27706
46,1405
46,50
46,4844
46,8533
46,5665
46,671
46,5110
46,5293
46,8957
46,4105
46,832
46,3699
46,4489
46,648
46,6287
46,3949
46,8865
46,1690
46,1089
46,1762
46,2428
46,3301
46,1655
46,353
46,7369
46,165
46,5055
46,3243
46,2278
46,5377
46,1732
46,4679
46,2121
46,8836
46,2642
46,1968
46,34072
46,5254
46,1603
46,4890
46,3147
46,4756
46,65
46,2867
46,8961
46,2571
46,1320
46,4142
46,1997
46,1214
46,5843
46,3397
46,3994
46,4638
46,6059
46,1704
46,7454
46,5025
46,3752
46,2231
46,4388
46,1321
46,589
46,3087
46,2407
46,6659
46,2161
46,2746
46,479
46,8861
46,350
46,4878
46,317
46,377
46,586
46,6695
46,2517
46,32011
46,3745
46,2054
46,480
46,1961
46,1801
46,3897
46,3481
46,4958
46,2643
46,33493
46,7158
46,3396
46,4006
46,4084
46,122
46,2840
46,1885
46,4758
46,31431
46,37382
46,5171
46,261
46,2951
46,2028
46,3681
46,3617
46,736
46,3840
46,3213
46,1356
46,2922
46,1429
46,3441
46,4164
46,1485
46,6874
46,273
46,6379
46,1377
46,611
46,367
46,3755
46,2599
46,6213
46,1
46,4876
46,3386
46,339
46,4231
46,364
46,1388
46,4367
46,1920
46,8907
46,5995
46,502
46,5103
46,260
46,5528
46,6934
46,4266
46,2842
46,784
46,489
46,2294
46,2799
46,3911
46,5472
46,1135
46,2394
46,2143
46,8835
46,3956
46,1431
46,379
46,5433
46,1527
46,1923
46,448
46,1407
46,6541
46,2805
46,2681
46,5502
46,180
46,1544
46,30894
46,550
46,2694
46,3827
46,441
46,1617
46,2628
46,5378
46,368
46,2798
46,27788
46,372
46,7263
46,4233
46,743
46,1835
46,3624
46,4022
46,37729
46,544
46,4310
46,1037
46,748
46,3988
46,785
46,2455
46,8968
46,2395
46,2513
46,2709
46,2542
46,6377
46,4974
46,112
46,5400
46,741
46,104
46,3268
46,1513
46,2987
46,1639
46,2387
46,30707
46,198
46,3916
46,2860
46,3327
46,4541
46,3247
46,204
46,8937
46,8947
46,886
46,34162
46,8730
46,2662
46,3578
46,2119
46,216
46,150
46,27837
46,4643
46,4370
46,799
46,587
46,3671
46,1756
46,35957
46,552
46,5505
46,5970
46,3793
46,105
46,2779
46,1676
46,4682
46,6281
46,382
46,1461
46,593
46,3552
46,3471
46,2793
46,5589
46,2167
46,608
46,41569
46,3020
46,333
46,1476
46,3
46,42013
46,5065
46,8918
47,969
47,2130
47,6874
47,2028
47,6711
47,3435
47,2941
47,2357
47,3741
47,215
47,1221
47,1198
47,6539
47,4642
47,1946
47,1193
47,2300
47,2961
47,945
47,1244
47,922
47,1084
47,34
47,3467
47,926
47,858
47,902
47,25
47,1230
47,2686
47,4037
47,4027
47,5015
47,898
47,1094
47,357
47,2396
47,3006
47,480
47,2243
47,3364
47,3543
47,923
47,1252
47,523
47,1288
47,1250
47,50
47,2203
47,2303
47,2927
47,527
47,4372
47,918
47,356
47,2692
47,3111
47,2289
47,4995
47,915
47,1947
47,2065
47,1699
47,58
47,1617
47,2987
47,900
47,36
47,1028
47,3198
47,1035
47,17
47,2762
47,3685
47,3334
47,5693
47,535
47,2858
47,1186
47,3176
47,2248
47,909
47,4022
47,4226
47,1265
47,3196
47,1010
47,2395
47,2070
47,919
47,1086
47,2804
47,4857
47,910
47,3251
47,1225
47,745
47,1041
47,973
47,80
47,1299
47,2919
47,2612
47,1944
47,1721
47,3157
47,1952
47,2724
47,3061
47,920
47,2689
47,1639
47,2013
47,4963
47,3468
47,2132
47,1183
47,3730
47,1073
47,3359
47,4361
47,2732
47,953
47,648
47,3545
47,1945
47,928
47,1247
47,1938
47,1284
47,1213
47,1950
47,1148
47,1276
47,1207
47,933
47,1178
47,3475
47,3606
47,111
47,3578
47,1873
47,4061
47,908
47,1961
47,377
47,1358
47,5707
47,930
47,1104
47,1
47,904
47,296
47,1704
47,3554
47,1226
47,3363
47,899
47,2020
47,2859
47,1231
47,2763
47,1196
47,3549
47,1228
47,541
47,914
47,4246
48,318
48,87232
48,37729
48,62155
48,2563
48,4993
48,56152
48,3189
48,3565
48,85397
48,86548
48,31658
48,7153
48,84601
48,85367
48,2033
48,54259
48,4014
48,56757
48,85510
48,520
48,81845
48,4161
48,82152
48,1381
48,81834
48,261
48,86880
48,2581
48,5380
49,26662
49,4210
49,356
49,7842
49,3000
49,1080
49,1370
49,344
49,260
49,6541
49,5349
49,1221
49,1136
49,1234
49,2858
49,858
49,1193
49,349
49,37733
49,1552
49,5690
49,45499
49,799
49,2291
49,1527
49,2571
49,1391
49,1073
49,5060
49,231
49,7925
49,2640
49,6461
49,3448
49,2000
49,2683
49,733
49,1997
49,4855
49,4487
49,172
49,7090
49,2716
49,31696
49,410
49,442
49,47
49,553
49,2001
49,1676
49,1210
49,296
49,2997
49,1909
49,5782
49,1198
49,1215
49,2054
49,1219
49,1090
49,1968
49,1584
49,2
49,2450
49,3114
49,2692
49,4896
49,40815
49,6539
49,1258
49,112
49,4085
49,2194
49,32
49,4973
49,8157
49,1220
49,5952
49,3882
49,2502
49,168
49,1393
49,3897
49,2712
49,6807
49,7439
49,1222
49,196
49,2628
49,587
49,520
49,8874
49,3863
49,8961
49,7569
49,2167
49,7387
49,1876
49,1089
49,10
49,1266
49,4865
49,253
49,7360
49,353
49,2948
49,8370
49,7153
49,1240
49,968
49,593
49,8228
49,5630
49,2762
49,3267
49,288
49,19
49,316
49,1267
49,34153
49,6755
49,2993
49,2643
49,6711
49,912
49,3030
49,2959
49,37830
49,1196
49,2115
49,786
49,1291
49,2019
49,4993
49,3438
49,2700
49,2706
49,784
49,1374
49,3578
49,1485
49,2353
49,832
49,8253
49,7482
49,919
49,30707
49,2105
49,2987
49,1278
49,527
49,595
49,1203
49,3176
49,1407
49,1380
49,2641
49,1580
49,50
49,3977
49,317
49,3535
49,4034
49,104
49,165
49,5146
49,45081
49,5254
49,4128
49,5072
49,4148
49,5445
49,4678
49,3740
49,1288
49,2791
49,265
49,2710
49,41566
49,908
49,5971
49,1252
49,3440
49,1214
49,913
49,3703
49,5995
49,3793
49,39
49,8636
49,6880
49,3635
49,2804
49,5418
49,6986
49,2278
49,5669
49,3408
49,1320
49,3681
49,588
49,2985
49,1261
49,1200
49,2916
49,648
49,5294
49,4105
49,2968
49,110
49,6283
49,367
49,1036
49,2193
49,1645
49,466
49,145
49,1377
49,750
49,2944
49,44191
49,1573
49,2329
49,485
49,1275
49,8376
49,1197
49,1206
49,6350
49,3996
49,3984
49,151
49,2642
49,26242
49,1517
49,33794
49,7373
49,6857
49,5903
49,780
49,589
49,368
49,592
49,1246
49,3623
49,2808
49,1653
49,432
49,6157
49,33834
49,34150
49,610
49,6333
49,1376
49,329
49,541
49,434
49,1617
49,4641
49,2699
49,163
49,1028
49,34405
49,920
49,741
49,6534
49,7438
49,8225
49,608
49,32587
49,6502
49,364
49,31660
49,4878
49,3527
49,208
49,70
49,3052
49,173
49,1394
49,293
49,3753
49,185
49,235
49,455
50,318
50,296
50,858
50,780
50,480
50,1221
50,142488
50,1213
50,134130
50,148626
50,2959
50,122886
51,6880
51,50872
51,1228
51,44397
51,3360
51,6874
51,56782
51,1252
51,1222
51,5418
51,7387
51,30749
51,7153
51,2329
51,296
51,33166
51,2871
51,4993
51,1209
51,6870
51,55820
51,55765
51,7360
51,1250
51,1213
51,5952
51,1208
51,1240
51,1193
51,1266
51,7137
51,48516
51,40732
51,2459
51,1982
51,593
51,2028
51,47
51,1617
51,1136
51,1
51,54785
51,1089
51,56145
51,1968
51,34323
51,56587
52,648
52,260
52,6
52,494
52,32
52,112
52,786
52,95
52,653
52,736
52,780
52,376
53,6002
53,6636
53,534
53,2446
53,527
53,8622
53,3948
53,1923
53,902
53,2318
53,2125
53,2725
53,3090
53,5817
53,2445
53,11
53,1277
53,2762
53,3949
53,4226
53,2431
53,1625
53,2492
53,6382
53,2541
53,2710
53,4246
53,3007
53,1613
53,562
53,50
53,2589
53,6620
53,1365
53,47
53,1885
53,2333
53,2575
53,1398
53,3067
53,2490
53,4027
53,2865
53,2442
53,2610
53,1796
53,2674
53,3160
53,2447
53,5225
53,1721
53,3083
53,1199
53,223
53,2996
53,3174
53,1513
53,848
53,5808
53,2763
53,953
53,1259
53,302
53,6269
53,2686
53,2504
53,1193
53,2839
53,2567
53,4014
53,2329
53,2683
53,3909
53,920
53,6190
53,6380
53,2496
53,1617
53,446
53,6331
53,5015
53,6711
53,2706
53,1639
53,2858
53,1476
53,2875
53,43
53,2502
53,6954
53,176
53,2165
53,2324
53,3894
53,4028
53,2840
53,1535
53,1307
53,6591
53,2360
53,3996
53,3844
53,2841
53,2682
53,1900
53,2505
53,5878
53,2499
53,2361
53,2188
53,2356
53,838
53,2596
53,3911
53,6216
53,3852
54,1422
54,3826
54,3618
54,934
54,3897
54,2762
54,4033
54,3996
54,2078
54,3250
54,4024
54,5
54,4154
54,595
54,928
54,908
54,1207
54,1544
54,919
54,920
54,1286
54,480
54,3408
54,2353
54,1073
54,4025
54,3948
54,593
55,1649
55,1089
55,4308
55,3863
55,1921
55,4446
55,4728
55,2657
55,608
55,3983
55,5378
55,5780
55,4874
55,1222
55,1127
55,3328
55,4270
55,4896
55,2311
55,2598
55,4643
55,4816
55,1200
55,5225
55,1580
55,3623
55,4814
55,208
55,3186
55,1645
55,3481
55,5108
55,2245
55,3285
55,5445
55,4326
55,3755
55,4888
55,357
55,2355
55,4889
55,4246
55,2426
55,912
55,2628
55,4223
55,5152
55,1175
55,4973
55,3147
55,4995
55,4226
55,1387
55,356
55,5420
55,5011
55,4881
55,1480
55,4976
55,4343
55,1307
55,4903
55,4056
55,593
55,3555
55,1552
55,3160
55,4975
55,1125
55,4022
55,105
55,4029
55,4344
55,4963
55,4979
55,2947
55,1201
55,1610
55,2571
55,111
55,5135
55,4880
55,150
55,2551
55,3897
55,3994
55,5349
55,4448
55,3566
55,4367
55,2918
55,5293
55,4902
55,3181
55,185
55,4727
55,4886
55,4978
55,5266
55,1225
55,903
55,4055
55,353
55,1
55,2174
55,3996
56,1266
56,161
56,733
56,50
56,33493
56,1527
56,30749
56,2467
56,923
56,1234
56,5952
56,1196
56,965
56,91529
56,111759
56,4085
56,356
56,103042
56,1610
56,1214
56,89745
56,2006
56,48780
56,1617
56,1078
56,1291
56,1374
56,364
56,55247
56,4489
56,3037
56,2565
56,420
56,8961
56,7153
56,1028
56,527
56,2959
56,106489
56,111362
56,102125
56,47
56,900
56,1089
56,8368
56,6059
56,2947
56,5339
56,933
56,2987
56,106487
56,1204
56,1198
56,2001
56,88140
56,26614
56,1136
56,86345
56,3623
56,81845
56,5
56,54259
56,34405
56,4973
56,1036
56,8636
56,1228
56,953
56,110
56,370
56,1259
56,55820
56,1500
56,3418
56,112852
56,103772
56,7934
56,912
56,8132
56,1704
56,1372
56,2657
56,1257
56,1206
56,81847
56,2324
56,91500
56,92535
56,2797
56,97913
56,1370
56,104841
56,2302
56,648
56,4993
56,5995
56,2761
56,858
56,2712
56,1247
56,899
56,969
56,589
56,1101
56,4896
56,106072
56,5782
56,3175
56,2403
56,2065
56,2115
56,2890
56,2000
56,349
56,2571
56,48516
56,95510
56,296
56,91630
56,69844
56,1303
56,1222
56,93840
56,1210
56,2321
56,7983
56,40815
56,5349
56,2762
56,6539
56,33794
56,1356
56,480
56,2010
56,432
56,1276
56,3114
56,904
56,780
56,8665
56,78499
56,45499
56,1952
56,592
56,919
56,1275
56,1197
56,1221
56,1244
56,7143
56,91542
56,3039
56,5445
56,2750
56,3101
56,4226
56,1256
56,79132
56,86332
56,87232
56,1193
56,53972
56,1230
56,60069
56,1304
56,6787
56,2100
56,3088
56,1278
56,7361
56,3468
56,54286
56,103228
56,1
56,1250
56,84601
56,4306
56,102445
56,58559
56,474
56,1917
56,99114
56,3359
56,3793
56,1393
56,73017
56,3147
56,68954
56,41566
57,1293
57,3255
57,2455
57,2294
57,6333
57,3911
57,1339
57,2572
57,1249
57,1333
57,2289
57,1262
58,593
58,44
58,377
58,383
58,592
58,153
58,474
58,480
58,527
58,208
58,380
58,316
58,296
58,288
58,19
58,344
58,198
58,337
58,292
58,110
58,367
58,357
58,457
58,589
58,319
58,597
58,32
58,368
58,356
58,47
58,442
58,590
58,141
58,434
58,50
58,161
58,39
58,273
58,165
58,509
58,552
58,555
58,21
58,231
58,10
58,588
59,4226
59,3264
59,8636
59,3168
59,50
59,1196
59,150
59,2301
59,780
59,688
59,898
59,6296
59,65
59,2496
59,1270
59,5952
59,1
59,480
59,2125
59,296
59,1888
59,3996
59,26
59,2109
59,608
60,2107
60,2019
60,27905
60,2706
60,4878
60,1148
60,5476
60,904
60,805
60,4310
60,3997
60,1687
60,4143
60,1985
60,39446
60,168
60,33437
60,6947
60,3147
60,353
60,8666
60,7153
60,5952
60,33794
60,1201
60,3977
60,1732
60,5675
60,4816
60,163
60,4299
60,5618
60,3949
60,2329
60,7022
60,1835
60,34405
60,4958
60,7151
60,6934
60,466
60,315
60,4993
60,5903
60,223
60,1047
60,3939
60,6365
60,891
60,2318
60,3275
60,2549
60,2571
60,3148
60,7360
60,8957
60,180
60,2232
60,4889
60,8485
60,1466
60,1986
60,1370
60,112
60,5620
60,4718
60,4852
60,4886
60,4776
60,3328
60,2081
60,4367
60,714
60,41569
60,1983
60,1500
60,7454
60,33166
60,1320
60,8831
60,1485
60,1984
60,7373
60,8941
61,471
61,2054
61,261
61,2712
61,785
61,2268
61,198
61,342
61,3897
61,783
61,2804
61,3751
61,2012
61,1035
62,912
62,4011
62,1198
62,1201
62,3791
62,673
62,3638
62,6874
62,68954
62,3070
62,4015
62,5282
62,3519
62,1721
62,3062
62,2012
62,648
62,2018
62,1196
62,1921
62,3745
62,47
62,3421
62,2858
62,8641
62,8665
62,1608
62,1302
62,55071
62,4701
62,2694
62,7147
62,1799
62,1831
62,5989
62,51255
62,8580
62,33154
62,4963
62,6377
62,1449
62,34319
62,3654
62,1246
62,27660
62,2706
62,10
62,2150
62,4033
62,6016
62,1797
62,39292
62,1199
62,8376
62,1103
62,2502
62,945
62,2628
62,616
62,35836
62,3996
62,4993
62,6365
62,1148
62,1954
62,56367
62,8784
62,3671
62,509
62,32022
62,4856
62,1079
62,505
62,316
62,4007
62,599
62,2804
62,48516
62,1702
62,55820
62,54001
62,6271
62,3948
62,7072
62,3114
62,924
62,7773
62,849
62,780
62,40583
62,3949
62,858
62,44761
62,6333
62,32381
62,5378
62,3861
62,5400
62,296
62,7451
62,5288
62,4728
62,1197
62,30749
62,2006
62,1247
62,1259
62,317
62,1
62,8528
62,329
62,38061
62,8781
62,66934
62,5952
62,2393
62,34162
62,5220
62,2384
62,47810
62,36529
62,260
62,1732
62,6188
62,2700
62,3552
62,2355
62,3510
62,1265
62,6934
62,5954
62,231
62,1376
62,2146
62,6298
62,6708
62,3578
62,54503
62,8966
62,1747
62,6764
62,223
62,1282
62,2716
62,3271
62,2572
62,6863
62,2542
62,750
62,1097
62,1262
62,3793
62,7438
62,2571
62,3751
62,4016
62,1374
62,30810
62,5502
62,3471
62,2335
62,923
62,6327
62,44195
62,539
62,26729
62,8861
62,2707
62,6707
62,4306
62,44788
62,2316
62,2797
62,2359
62,36537
62,2605
62,2657
62,1610
62,6667
