"userId","movieId","rating","timestamp" 
17,4226,4,1002811601 
17,4020,4,1002811635 
17,4745,2,1002811818 
17,2109,4,1002811403 
17,3210,4,1002811484 
17,4161,4,1002811684 
17,4270,2,1002811713 
17,597,5,1002811293 
17,4023,5,1002811635 
18,1193,5,965665345 
18,3005,2,965665345 
18,1270,3,965665315 
18,912,5,965665264 
18,1295,5,965665315 
19,3868,0.5,1321323175 
19,1175,3,1321323208 
19,2108,1.5,1321323180 
19,1292,2.5,1321323223 
19,2160,4,1321323153 
19,880,2.5,1321323246 
19,2371,1.5,1321323197 
19,327,1,1321323149 
19,1411,2.5,1321323206 
19,481,2.5,1321323242 
19,2109,2,1321323166 
19,1125,2,1321323233 
20,4306,5,1368361657 
20,161,4,1419975922 
20,3869,3.5,1383427323 
20,51662,4,1427925942 
20,59900,3.5,1422575534 
20,919,4,1368360899 
20,364,3,1437638364 
20,1230,4.5,1415372596 
20,122920,3.5,1462032838 
20,66934,5,1367490140 
20,91077,3,1436159896 
20,911,4.5,1441827098 
20,139863,4,1441464091 
20,4223,4,1427359763 
20,54001,4,1476204938 
20,74789,2.5,1395875359 
20,96079,4,1403884300 
20,1210,4,1431972498 
20,86882,3.5,1410900477 
20,5299,3.5,1395875159 
20,899,4,1422575407 
20,2010,2.5,1427126818 
20,4027,5,1368361470 
20,79132,3.5,1367493805 
20,1234,4,1437638152 
20,5971,4,1457984490 
20,40815,3,1476204974 
20,34048,3,1462384898 
20,103042,3.5,1459978672 
20,2294,4.5,1399364771 
20,7153,4,1367493947 
20,7034,2,1377793597 
20,6584,3,1462385011 
20,2124,5,1367489443 
20,1907,4,1450250366 
20,49272,4,1403884190 
20,139861,3.5,1441464085 
20,5349,3.5,1399364304 
20,4016,4,1450250500 
20,33794,3.5,1422575527 
20,4963,4,1439661464 
20,1517,3.5,1383427072 
20,6662,4,1383427643 
20,117861,2,1449909090 
20,2087,3,1457984670 
20,4973,5,1367493755 
20,2078,4,1427925313 
20,1148,4.5,1367493785 
20,6539,4.5,1449908714 
20,64620,3,1392921435 
20,4979,4,1367494428 
20,89302,4.5,1400778725 
20,1704,4,1410262521 
20,128360,4.5,1454073092 
20,60069,4.5,1368361070 
20,83349,4,1399364640 
20,260,4,1367493792 
20,152081,4.5,1470086217 
20,551,4.5,1422575315 
20,46530,2.5,1395875395 
20,3481,3.5,1368361152 
20,67997,3.5,1420877645 
20,1025,3,1422575595 
20,6579,3.5,1447677524 
20,1031,4,1399365099 
20,2959,4,1367493773 
20,90866,2,1434807291 
20,136020,4,1448541954 
20,1,4,1368361348 
20,1527,3.5,1427925360 
20,2081,3.5,1419008582 
20,65261,4.5,1415255886 
20,31878,3.5,1415381507 
20,7367,4,1422575652 
20,58559,5,1367493748 
20,741,4,1368361043 
20,69604,4,1367495370 
20,59315,4,1368361649 
20,72011,3,1484940834 
20,5481,3,1447933656 
20,68954,4.5,1367494939 
20,98809,4,1419975973 
20,80834,3.5,1450250613 
20,344,4,1457984514 
20,2617,4,1427925608 
20,60950,4,1367495441 
20,61323,3.5,1427461568 
20,69757,5,1484694694 
20,8464,4,1368361171 
20,8368,4,1476204990 
20,4754,4,1367490338 
20,3147,3,1368361598 
20,111589,4,1400780979 
20,4886,4,1457984475 
20,345,4.5,1395875323 
20,48385,3.5,1460021148 
20,2843,4,1447933443 
20,5816,4,1422575131 
20,4993,3.5,1367493944 
20,1617,4.5,1491051763 
20,1732,4.5,1368361519 
20,6440,4,1427461599 
20,1485,4,1427461780 
20,95654,3.5,1443041265 
20,72226,3.5,1444895660 
20,30793,3.5,1383426705 
20,912,5,1441464486 
20,3114,4.5,1368360914 
20,113345,3,1454673207 
20,1136,4.5,1367494173 
20,4896,4,1439661499 
20,95311,4.5,1419008542 
20,7762,5,1485882045 
20,72998,3,1420368098 
20,7361,4.5,1367494790 
20,6874,5,1367494322 
20,54272,3,1383427567 
20,2141,3,1399364961 
20,480,4,1383426827 
20,520,4.5,1457984608 
20,5618,4.5,1367493779 
20,128520,4,1484940599 
20,3793,3.5,1395875049 
20,4881,3.5,1471149885 
20,39,5,1492183739 
20,2394,4,1367489512 
20,3752,3.5,1447933701 
20,33493,3,1427925990 
20,2657,4.5,1415255846 
20,4246,3.5,1462384936 
20,53894,4,1395875613 
20,134853,5,1437763505 
20,2089,3,1427358987 
20,296,4.5,1389542613 
20,52885,5,1457984473 
20,135456,3.5,1441464104 
20,5989,3,1368361253 
20,55442,4,1422575488 
20,50872,5,1368360935 
20,2291,4,1367494460 
20,3176,3.5,1441464859 
20,6365,3.5,1462384958 
20,46578,4,1367494391 
20,4728,4,1383427403 
20,2628,3,1395875056 
20,166528,4,1484694727 
20,71464,4,1427461548 
20,81845,4,1368361432 
20,82459,4.5,1419976882 
20,7323,4.5,1368360735 
20,111587,3.5,1400780544 
20,7373,3.5,1399364512 
20,6283,4,1399132509 
20,5669,4,1367494436 
20,79702,5,1367494210 
20,1688,4,1367489762 
20,2700,4.5,1419008551 
20,111364,3,1449908932 
20,106696,3.5,1454073097 
20,1265,4,1368360762 
20,1221,3.5,1438149944 
20,595,3.5,1419008449 
20,1573,3,1437638287 
20,48059,4,1450250586 
20,118696,3,1419975992 
20,1028,5,1441444348 
20,3671,3.5,1368361011 
20,168434,4.5,1485337923 
20,122886,3.5,1451059155 
20,920,5,1460281505 
20,91622,3.5,1418416347 
20,150548,4,1455915169 
20,113315,4.5,1407837339 
20,3408,3.5,1469959367 
20,1080,4.5,1368361221 
20,150,4,1432292271 
20,70286,4,1368361532 
20,5952,4,1367493985 
20,97913,5,1471149765 
20,26491,4,1441464660 
20,148855,3,1450249210 
20,80463,5,1484940508 
20,168612,2.5,1491733987 
20,2701,3,1449909107 
20,141858,2,1441444477 
20,59784,3,1449908989 
20,858,4.5,1428911924 
20,76251,4,1367494261 
20,91529,3.5,1399132434 
20,8622,4.5,1395875132 
20,56367,4.5,1367495587 
20,5902,3.5,1367494724 
20,1220,4,1422575479 
20,6993,4,1368360927 
20,5459,4,1451815490 
20,95167,3.5,1458564697 
20,1566,4,1432574941 
20,6377,5,1368361186 
20,3033,4,1432319821 
20,2746,3.5,1441464597 
20,89745,4,1367494956 
20,129659,2,1441464786 
20,367,4,1399364672 
20,2987,4.5,1457984384 
20,1682,5,1367494761 
20,84954,3,1449908941 
20,27800,3.5,1450250450 
20,370,3,1383427672 
20,1580,4,1436857187 
20,3462,3.5,1368360796 
20,110102,4,1399364169 
20,133653,4,1431895251 
20,2174,4,1377794820 
20,2716,3.5,1479915630 
20,1588,4,1395875521 
20,117529,3,1476831417 
21,67867,3,1241979553 
21,68358,5,1241979456 
21,53953,4.5,1240086633 
21,5418,4.5,1240085705 
21,33166,3.5,1240086023 
21,68135,5,1241979464 
21,3006,5,1240085802 
21,2533,5,1240086327 
21,2402,4,1240086195 
21,6383,4.5,1240086656 
21,67923,5,1241979542 
21,2087,5,1240086015 
21,31696,4.5,1240086364 
21,65088,4,1240086546 
21,3703,5,1240085813 
21,2136,4,1240086393 
21,68319,5,1241979447 
21,519,5,1240086167 
21,67799,4,1241979571 
21,4643,4.5,1240085931 
21,62374,4,1240086569 
21,66156,5,1241979660 
21,33794,3.5,1240085745 
21,67197,5,1241979641 
21,1645,5,1242865736 
21,2006,4,1240085724 
22,5445,4,1111937038 
22,342,3,1111936890 
22,552,2.5,1111936922 
22,3897,4,1111936849 
22,457,3.5,1111937085 
22,2858,3,1111937056 
22,2683,1,1111937047 
22,3753,3,1111936990 
22,2716,4.5,1111937002 
22,2054,2.5,1111936882 
22,543,4,1111936914 
22,2657,1.5,1111937004 
22,1610,5,1111937096 
22,2194,5,1111936918 
22,163,4,1111936871 
22,2502,0.5,1111936992 
22,2571,0.5,1111937064 
22,260,4,1111937058 
22,48,1,1111936910 
22,2406,3,1111936859 
22,1396,4,1111936911 
22,4993,4.5,1111936995 
22,5952,4.5,1111936906 
22,3114,1.5,1111937044 
22,110,5,1111937009 
22,3751,2,1111937049 
22,356,0.5,1111937012 
22,1380,1,1111936875 
22,2890,3,1111937062 
22,1485,3,1111936887 
23,1198,4,1019516095 
23,1104,4,1019516095 
23,3702,3,1019516095 
23,1956,4,1019516112 
23,2993,3,1019516074 
23,4993,4,1019516178 
23,2116,3,1019516178 
23,3334,4,1019516112 
23,1197,4,1019516124 
23,527,4,1019516059 
24,3793,4,979869767 
24,1970,2,979972133 
24,3081,2,979871159 
24,3690,3,979972359 
24,2395,5,979973281 
24,3041,3,979972447 
24,1600,4,979874587 
24,2871,4,979974460 
24,1963,4,979973351 
24,2294,3,979870629 
24,4124,3,980469320 
24,3991,3,979973065 
24,2259,3,979972258 
24,2797,4,979971653 
24,2050,3,979972277 
24,2420,4,979971881 
24,1080,5,979972559 
24,1784,4,979870435 
24,608,5,979869912 
24,2600,3,979870463 
24,1960,3,979971371 
24,2959,4,979973919 
24,2369,4,979972028 
24,2295,4,979869579 
24,2404,3,979972339 
24,2916,3,979870663 
24,1193,5,979972507 
24,4109,3,979972422 
24,2408,2,979972240 
24,3206,3,979972109 
24,1542,4,979871142 
24,2150,5,979971653 
24,2642,3,979972311 
24,2194,4,979971653 
24,1373,3,979972198 
24,1974,3,979972258 
24,3512,3,979869767 
24,1276,4,979972739 
24,1219,4,979972708 
24,2162,2,979974052 
24,1272,4,979972575 
24,3175,3,979974219 
24,2471,3,979972228 
24,1704,4,979869938 
24,550,2,979871026 
24,2478,4,979972109 
24,2596,4,979870852 
24,3019,5,979971416 
24,1611,4,979870975 
24,307,4,979869981 
24,3040,4,979972618 
24,443,4,979973816 
24,1387,4,979972575 
24,1961,5,979971320 
24,454,3,979870897 
24,3071,3,979971521 
24,1307,4,979971371 
24,2599,4,979869922 
24,3502,2,979870852 
24,3363,4,979972595 
24,4091,3,979972164 
24,36,5,979869938 
24,1201,4,979972725 
24,1978,2,979972421 
24,246,4,979869981 
24,1976,2,979972277 
24,2000,4,979971713 
24,3398,3,979971781 
24,2402,2,979972228 
24,1266,4,979974341 
24,3448,4,979971900 
24,1954,4,979972646 
24,3255,3,979870865 
24,383,2,979870832 
24,111,5,979972507 
24,1968,4,979971430 
24,2321,4,979870196 
24,3785,4,979869799 
24,3386,2,979870463 
24,2615,3,979972176 
24,1873,3,979870218 
24,2302,3,979870816 
24,1298,4,979971823 
24,2368,2,979972447 
24,2261,4,979971682 
24,497,3,979870650 
24,1735,4,979869604 
24,3328,4,979972900 
24,2336,4,979869938 
24,1610,4,979974257 
24,3961,2,979972109 
24,21,4,979870629 
24,2457,4,979972013 
24,2382,2,979972469 
24,1,4,979869938 
24,1228,5,979971258 
24,2058,4,979870791 
24,3646,3,979869604 
24,2291,4,979974163 
24,416,3,979974387 
24,337,4,979870196 
24,3267,4,979870435 
24,2903,2,979972402 
24,1446,4,979870055 
24,1376,4,979974219 
24,562,4,979870278 
24,3250,4,979870884 
24,1246,4,979971476 
24,1962,3,979971563 
24,2989,4,979972043 
24,2403,4,979972028 
24,2735,4,979972214 
24,3707,3,979972164 
24,1729,4,979870435 
24,1394,5,979971339 
24,3939,2,979972292 
24,62,2,979870775 
24,50,5,979869845 
24,1247,5,979972708 
24,2794,4,979972133 
24,1233,4,979869887 
24,2734,4,979971838 
24,319,4,979870179 
24,2581,3,979870731 
24,1673,3,979869912 
24,788,4,979974023 
24,1441,3,979874587 
24,2320,3,979870852 
24,1952,5,979972708 
24,4041,3,979874530 
24,1357,5,979870580 
24,3102,3,979971753 
24,2105,3,979971823 
24,3708,3,979972214 
24,4003,3,979971951 
24,1986,2,979972359 
24,1305,4,979971682 
24,2513,3,979972214 
24,2917,3,979971397 
24,2706,4,979870884 
24,3186,4,979870816 
24,2915,3,979971540 
24,4019,3,979869674 
24,1449,4,979870339 
24,588,4,979870865 
24,3174,3,979870463 
24,1969,2,979972359 
24,3608,3,979971634 
24,858,5,979972491 
24,1097,4,979971355 
24,1091,4,979972073 
24,1912,4,979870039 
24,2247,2,979971866 
24,1042,2,979871072 
24,1036,4,979971397 
24,1977,2,979874632 
24,2754,2,979972422 
24,1186,4,979971563 
24,1805,3,979870791 
24,1500,4,979870409 
24,3198,3,979972559 
24,296,5,979869871 
24,266,4,979874598 
24,2245,3,979971866 
24,2145,4,979971936 
24,2468,3,979972277 
24,1985,2,979972277 
24,1895,2,979871142 
24,3114,4,979973247 
24,1220,4,979971503 
24,3683,5,979973940 
24,3252,4,979870599 
24,1358,3,979870108 
24,1983,2,979972311 
24,1580,3,979871058 
24,4100,3,979972292 
24,1090,5,979875231 
24,3177,3,979973015 
24,574,4,979871047 
24,2671,3,979870975 
24,58,5,979870539 
24,1996,2,979972359 
24,733,4,979871047 
24,527,5,979869871 
24,3142,4,979971866 
24,3745,3,979874572 
24,3593,1,979874632 
24,1354,4,979869912 
24,1619,2,979870832 
24,3286,2,979972983 
24,3148,4,979870379 
24,2539,2,979870959 
24,1230,5,979973219 
24,3868,4,979971540 
24,457,4,979870179 
24,2792,4,979874613 
24,1060,5,979870091 
24,2878,2,979972422 
24,3271,4,979870243 
24,2396,5,979869981 
24,4128,4,979971540 
24,4034,5,979869674 
24,2950,4,979972311 
24,2324,5,979870218 
24,2253,3,979974052 
24,2926,2,979971575 
24,2268,4,979870580 
24,4031,3,979869709 
24,714,5,979869961 
24,3476,2,979870714 
24,3614,3,979871159 
24,1198,4,979971355 
24,3510,4,979869767 
24,1959,3,979972059 
24,440,2,979870539 
24,2928,4,979972013 
24,4102,4,979971972 
24,2791,4,979971521 
24,3135,3,979972607 
24,1073,3,979972545 
24,2435,2,979870399 
24,2902,2,979972198 
24,2687,4,979974511 
24,1245,4,979870196 
24,3317,4,979972983 
24,26,3,979870852 
24,3347,4,979973930 
24,2383,2,979972469 
24,1231,4,979971454 
24,2012,3,979974362 
24,1079,4,979971355 
24,1089,5,979869912 
24,3624,4,979972992 
24,2819,4,979972529 
24,1972,2,979972324 
24,3695,2,979972447 
24,3270,2,979870580 
24,4067,3,979874613 
24,1287,4,979974412 
24,3418,4,979870055 
24,45,3,979870580 
24,2021,4,979971972 
24,1979,2,979972447 
24,2282,4,979870399 
24,377,4,979870580 
24,1222,5,979875242 
24,2006,3,979871106 
24,1527,3,979870944 
24,3168,5,979974444 
24,2772,3,979870714 
24,3431,2,979972324 
24,2427,5,979870268 
24,4047,4,979870069 
24,3394,3,979972198 
24,2908,4,979870069 
24,778,5,979870361 
24,2966,4,979869912 
24,1894,2,979869579 
24,3298,2,979972968 
24,4002,5,979874517 
24,541,4,979971320 
24,2161,3,979971694 
24,1995,2,979972258 
24,1271,3,979870512 
24,1293,3,979971487 
24,1242,4,979971339 
24,2771,2,979870599 
24,2542,4,979870055 
24,1213,5,979869887 
24,3452,3,979973026 
24,101,5,979870144 
24,261,3,979870815 
24,2422,3,979972402 
24,2193,4,979971951 
24,1088,2,979971920 
24,2976,4,979870959 
24,3671,4,979972545 
24,388,3,979870218 
24,3682,4,979974341 
24,3703,2,979971371 
24,6,4,979870499 
24,2640,4,979972646 
24,1191,3,979870744 
24,2406,4,979974475 
24,1447,4,979870629 
24,2470,4,979971823 
24,198,2,979870759 
24,417,4,979871026 
24,3751,4,979869767 
24,1120,2,979870463 
24,4008,3,979874530 
24,428,4,979870815 
24,446,4,979870307 
24,2641,3,979971781 
24,3108,3,979870339 
24,1291,4,979974428 
24,1288,5,979971339 
24,299,4,979870484 
24,1257,5,979971476 
24,3422,3,979971540 
24,3527,4,979971766 
24,3984,3,979874546 
24,2329,4,979869961 
24,2028,5,979869961 
24,2968,2,979971563 
24,1989,2,979972421 
24,1956,3,979971397 
24,3489,3,979974037 
24,2572,3,979870614 
24,2692,4,979869981 
24,2005,4,979971694 
24,3033,4,979972059 
24,728,3,979870218 
24,4125,2,979972311 
24,2378,3,979972087 
24,2891,3,979870910 
24,2517,3,979972109 
24,1265,4,979973313 
24,3441,4,979972109 
24,1389,3,979972447 
24,3387,3,979972277 
24,2997,5,979973247 
24,448,2,979870243 
24,372,4,979870897 
24,2677,4,979870196 
24,553,4,979870614 
24,1275,3,979971753 
24,3361,3,979971320 
24,293,4,979870179 
24,2739,3,979971563 
24,318,5,979869871 
24,3543,3,979971416 
24,2301,4,979971753 
24,3391,3,979972382 
24,1258,5,979971301 
24,508,3,979870897 
24,3481,4,979972887 
24,3197,3,979971866 
24,2918,4,979971371 
24,3157,3,979870463 
24,1268,4,979870512 
24,3911,4,979972877 
24,2474,3,979971753 
24,25,3,979870091 
24,4103,3,979971397 
24,3087,2,979971881 
24,176,3,979973260 
24,3101,4,979971803 
24,1914,4,979870463 
24,2749,4,979971972 
24,1326,2,979972382 
24,2248,4,979971320 
24,3450,4,979870975 
24,2100,3,979971803 
24,1378,4,979972028 
24,3388,2,979972109 
24,2405,4,979972073 
24,2758,2,979972422 
24,1304,5,979972725 
24,1225,5,979971258 
24,3969,3,979972968 
24,412,3,979870179 
24,1185,4,979971397 
24,1207,4,979972708 
24,1408,3,979870731 
24,1836,4,979871026 
24,3897,4,979973230 
24,356,5,979870760 
24,1127,3,979974444 
24,3147,3,979870253 
24,781,4,979870944 
24,2952,4,979870327 
24,322,4,979870663 
24,2147,3,979972311 
24,3017,2,979972258 
24,1810,4,979870551 
24,2348,5,979874517 
24,2985,3,979971682 
24,233,3,979870580 
24,164,3,979870714 
24,2115,4,979971713 
24,1300,4,979971301 
24,785,3,979870629 
24,3360,4,979971487 
24,1323,2,979972421 
24,2770,3,979871124 
24,2122,2,979972339 
24,2990,3,979971972 
24,2394,3,979870268 
24,431,3,979870361 
24,592,4,979974428 
24,194,4,979870291 
24,1221,5,979972491 
24,1302,3,979971634 
24,3578,4,979869767 
24,593,5,979869887 
24,2151,3,979972164 
24,1587,3,979971900 
24,4111,4,980469335 
24,3809,4,979870944 
24,3861,3,979869767 
24,3396,4,979972559 
24,4126,3,980469320 
24,1594,4,979870379 
24,2686,4,979870039 
24,3412,3,979971920 
24,3499,3,979870253 
24,2745,3,979971371 
24,2410,4,979972240 
24,3060,4,979870361 
24,2072,3,979972087 
24,39,4,979870484 
24,3105,3,979870144 
24,986,3,979870731 
24,1958,3,979971540 
24,57,2,979871159 
24,648,3,979869799 
24,4010,4,979971920 
24,3042,3,979972469 
24,924,5,979875257 
24,2333,3,979870039 
24,1466,4,979870307 
24,2643,3,979972447 
24,1674,3,979971454 
24,317,3,979974007 
24,3169,4,979971476 
24,1488,2,979871142 
24,2762,4,979870012 
24,2106,3,979870379 
24,3534,3,979972931 
24,3844,3,979971900 
24,2375,3,979972087 
24,1393,3,979870055 
24,1125,4,979972595 
24,112,4,979871047 
24,1214,4,979972545 
24,597,3,979870988 
24,147,4,979870988 
24,1721,3,979870639 
24,2381,3,979972402 
24,3635,3,979972662 
24,1084,4,979972739 
24,1777,2,979875337 
24,86,4,979974460 
24,3129,4,979870690 
24,1617,4,979869912 
24,587,3,979871124 
24,2858,5,979874506 
24,852,3,979871124 
24,441,5,979870500 
24,3699,3,979971682 
24,994,4,979869961 
24,2450,3,979972311 
24,3617,4,979869799 
24,1054,3,979870910 
24,2001,3,979971900 
24,1210,4,979974219 
24,481,4,979870975 
24,1370,4,979870816 
24,1375,3,979971823 
24,47,4,979870039 
24,265,4,979870091 
24,3689,3,979972402 
24,1101,4,979971972 
24,2460,2,979972469 
24,590,3,979870315 
24,524,2,979870484 
24,2717,3,979972043 
24,2816,3,979972402 
24,2469,2,979971881 
24,555,5,979870599 
24,1297,4,979971540 
24,2355,3,979870179 
24,3423,4,979971866 
24,3962,2,979972339 
24,1984,2,979972469 
24,3253,4,979973351 
24,2376,3,979971993 
24,2352,3,979971503 
24,1240,3,979971454 
24,16,3,979870379 
24,1188,4,979870144 
24,2003,4,979971838 
24,2991,3,979972646 
24,1249,4,979870129 
24,3505,3,979971682 
24,832,3,979871026 
24,2942,2,979972133 
24,2305,5,979870435 
24,32,4,979974219 
24,2380,2,979972359 
24,2,3,979974023 
24,104,3,979870744 
24,4086,3,979971653 
24,3556,3,979869767 
24,4104,2,979972359 
24,17,3,979974163 
24,2411,3,979972311 
24,904,5,979972761 
24,3160,4,979870268 
24,34,3,979870012 
24,2795,4,979973351 
24,2702,3,979870944 
24,3755,2,979869799 
24,3688,4,979972028 
24,1197,4,979973281 
24,3591,3,979971936 
25,95,3,838419381 
25,344,3,838419113 
25,292,3,838419159 
25,2,3,838419351 
25,44,3,838419408 
25,432,3,838419278 
25,587,4,838419313 
25,160,3,838419263 
25,480,3,838419221 
25,592,3,838419084 
25,590,4,838419084 
25,597,4,838419335 
25,588,4,838419113 
25,367,4,838419248 
25,593,4,838419159 
25,318,5,838419136 
25,21,4,838419248 
25,339,3,838419184 
25,225,3,838419248 
25,161,3,838419159 
25,19,2,838419248 
25,208,4,838419184 
25,553,3,838419335 
25,10,3,838419184 
25,296,4,838419085 
25,356,5,838419201 
26,2558,3,985047480 
26,1923,4,985047440 
26,1977,4,985047532 
26,3450,3,985047480 
27,356,0.5,1201203102 
27,3052,1,1201213610 
27,589,4,1271574612 
27,2791,5,1201202808 
27,3098,4,1201202561 
27,1653,3,1201213642 
27,2870,5,1201204725 
27,2959,0.5,1201203170 
27,1196,4.5,1201217203 
27,1997,4.5,1201217124 
27,2795,4.5,1201202464 
27,593,4.5,1271574561 
27,2571,3.5,1271574585 
27,5502,0.5,1201213513 
27,858,5,1201203273 
27,33493,4.5,1201203396 
27,48774,4,1201213246 
27,1198,5,1201203255 
27,3060,3.5,1201202453 
27,2797,3,1201213341 
27,1221,4.5,1201213475 
27,541,4.5,1201213505 
27,2291,3,1201213587 
27,1258,4.5,1201213594 
27,2792,4.5,1201202633 
27,1103,5,1201202461 
27,8464,4,1201202443 
27,2762,3,1271574576 
27,1210,4.5,1201203258 
27,1834,3.5,1201202551 
27,904,4.5,1271574148 
27,2139,4,1201202621 
27,6377,4,1201203393 
27,2628,4.5,1271574646 
27,588,1.5,1201213333 
27,2174,3,1201213224 
27,5353,4.5,1201204717 
27,318,4,1201203400 
27,3481,2.5,1201213345 
27,47,0.5,1201203264 
27,2804,4.5,1271574363 
27,53996,0.5,1201213519 
27,1197,4,1201213240 
27,2528,3.5,1201202549 
27,50,4,1201203293 
27,1213,4,1201213512 
27,457,4,1271574589 
27,912,5,1201213528 
27,1,3.5,1201213305 
27,2495,5,1201205187 
27,69,3,1201202615 
27,1089,3,1201213516 
27,111,4.5,1201214142 
27,1968,3.5,1201213579 
27,2916,3.5,1201213165 
27,4002,3.5,1201202432 
27,1259,4,1201213599 
27,1304,3.5,1271574319 
27,32,3.5,1201203291 
27,48385,3.5,1201213351 
27,2640,4,1201213634 
27,608,4.5,1201203261 
27,3087,3,1201202556 
27,6612,3,1271574323 
28,50,4,1392410191 
28,82852,3,1392410075 
28,2959,4,1392410223 
28,8866,3,1392409675 
28,79132,4.5,1392410262 
28,3440,3,1392409544 
28,35957,3,1392409663 
28,1198,4,1392410220 
28,49347,3,1392409977 
28,89470,3,1392409773 
28,58559,4.5,1392410205 
28,2641,3,1392409073 
28,2571,4,1392410235 
28,1221,4.5,1392410199 
28,47124,3.5,1392410115 
28,4799,3.5,1392409598 
28,36708,4,1392409612 
28,1515,3,1392409322 
28,527,4.5,1392410194 
28,858,4.5,1392410188 
28,1196,4,1392410257 
28,4226,4,1392410253 
29,3007,4,1044020653 
29,296,3,1044020481 
29,5218,3,1044020879 
29,1693,3,1044020143 
29,17,4,1044020781 
29,4010,2,1044020196 
29,4713,4,1044019988 
29,5309,1,1044020022 
29,914,4,1044020781 
29,2134,2,1044020642 
29,3108,5,1044019988 
29,1688,3,1044020601 
29,2248,5,1044020754 
29,2331,5,1044020527 
29,454,4,1044019988 
29,2396,5,1044020743 
29,4678,1,1044020218 
29,2071,4,1044020527 
29,5378,3,1044020889 
29,1029,5,1044020240 
29,1172,5,1044020721 
29,1944,4,1044020764 
29,5445,2,1044020869 
29,5646,5,1044020754 
29,342,2,1044020491 
29,2572,2,1044020143 
29,4306,2,1044020128 
29,5349,2,1044020869 
29,1247,5,1044020721 
29,3479,4,1044020682 
29,369,2,1044020005 
29,3072,4,1044020621 
29,3210,3,1044020667 
29,2746,5,1044020642 
29,3844,5,1044020563 
29,506,5,1044020143 
29,4359,5,1044020667 
29,2065,5,1044019964 
29,1051,2,1044020128 
29,2413,5,1044020538 
29,110,3,1044020005 
29,527,4,1044020621 
29,778,4,1044020653 
29,3436,2,1044020169 
29,1188,5,1044020793 
30,3225,4,971730793 
30,848,5,969914504 
30,2600,2,967987015 
30,2333,3,967986772 
30,780,4,968585802 
30,111,3,967845628 
30,788,4,968585802 
30,260,5,967845749 
30,1721,5,967805247 
30,6184,3,968668015 
30,3147,5,967986311 
30,3578,5,978175338 
30,1617,4,967805157 
30,2581,3,967986874 
30,3005,3,967986581 
30,2707,5,967986529 
30,2829,3,968494611 
30,1580,4,968585731 
30,2355,3,967986581 
30,3753,4,977056288 
30,1219,4,967845749 
30,235,4,967845684 
30,1898,4,969224011 
30,1093,3,967986660 
30,3624,4,977499560 
30,2571,4,968585731 
30,2605,4,967986724 
30,3498,4,967986127 
30,2336,5,967845749 
30,1676,3,968585802 
30,3185,4,969463455 
30,1343,4,967805157 
30,923,5,967986166 
30,2916,4,968585731 
30,1704,5,967845838 
30,2866,4,967845886 
30,527,5,967845628 
30,608,4,967986210 
30,2690,3,967986772 
30,2826,3,967986529 
30,450,4,967805247 
30,3791,3,968668053 
30,3298,4,968322057 
30,3269,4,968585845 
30,1831,3,968585885 
30,379,4,968585885 
30,3148,5,976916071 
30,1527,4,968585802 
30,1659,5,976916388 
30,3703,3,967986127 
30,2541,3,967986660 
30,1573,3,968585802 
30,1387,4,967845800 
30,110,5,967986311 
30,3841,4,968667975 
30,1914,4,968322102 
30,1356,4,968585802 
30,2840,5,967986991 
30,2997,3,976916436 
30,50,5,967845749 
30,24,3,968585802 
30,1210,4,967805203 
30,2712,3,967986724 
30,2502,3,967986874 
30,480,5,968585731 
30,3062,4,967845838 
30,2762,5,967845800 
30,2028,5,967845749 
30,3114,5,967845838 
30,1196,4,967986311 
30,296,4,967845886 
30,2763,4,967986991 
30,2959,4,967986724 
30,541,4,967845749 
30,2716,4,967986724 
30,593,5,967845886 
30,1917,5,968585845 
30,3516,4,967986581 
30,2858,4,967986529 
30,707,3,969463524 
30,3219,4,967986874 
30,2881,4,967986660 
30,2188,3,967986529 
30,1225,4,967986210 
30,3481,3,976916039 
30,2806,3,967986991 
30,858,5,967845749 
30,2396,5,967845684 
30,2599,4,968605813 
30,1198,5,967845684 
30,2567,4,968667715 
30,2126,3,968962990 
30,2316,4,969013651 
30,2598,3,967986874 
30,1284,4,967845886 
30,497,3,967805247 
31,2294,3,1328850542 
31,3755,5,1328850546 
31,1377,4.5,1328850511 
31,520,4,1328850462 
31,2006,4.5,1328850493 
31,2087,4.5,1328850594 
31,2018,5,1328850590 
32,33794,3,1462996909 
32,89745,4,1462301827 
32,90405,4,1462301876 
32,5952,5,1462269072 
32,586,5,1462996911 
32,122886,5,1462301612 
32,79132,5,1462269033 
32,122900,3.5,1462301795 
32,4993,5,1462269071 
32,81834,3.5,1462301631 
32,58559,3.5,1462269031 
32,54001,3,1462301914 
32,59315,5,1462269039 
32,69844,3.5,1462301858 
32,527,2.5,1462269073 
32,736,3,1462997139 
32,117895,5,1462301841 
32,70286,5,1462295496 
32,5254,4,1462997112 
32,91500,5,1462301384 
32,2571,5,1462269013 
32,109487,3,1462301766 
32,2011,5,1462301885 
32,101864,4,1463088176 
32,3578,4,1462293950 
32,88140,5,1462301401 
32,54286,4,1462269042 
32,5378,5,1462996852 
32,88125,3,1462301890 
32,1196,5,1462996833 
32,33493,5,1462302091 
32,51255,3.5,1462301365 
32,68954,4,1462269046 
32,96610,5,1462301356 
32,1270,5,1462301994 
32,5219,4,1462997102 
32,80463,4,1462301508 
